time,data
200236,0.26441237
200286,0.26435134
200336,0.26435134
200386,0.26435134
200436,0.26435134
200486,0.2642903
200536,0.2642903
200586,0.2642903
200636,0.2642903
200686,0.2642903
200736,0.26416823
200786,0.26410717
200836,0.26410717
200886,0.26410717
200936,0.26410717
200986,0.26410717
201036,0.26410717
201086,0.26410717
201136,0.26401561
201186,0.26401561
201236,0.26401561
201286,0.26401561
201335,0.26392406
201385,0.26392406
201435,0.26392406
201485,0.26392406
201535,0.263802
201585,0.263802
201635,0.263802
201685,0.263802
201735,0.26374096
201785,0.26374096
201835,0.26374096
201885,0.26374096
201935,0.2636189
201986,0.2636189
202036,0.2636189
202085,0.2636189
202136,0.26355785
202186,0.26355785
202236,0.26355785
202286,0.26355785
202336,0.26340526
202386,0.26340526
202436,0.26340526
202486,0.26340526
202536,0.26334423
202586,0.26334423
202636,0.26334423
202686,0.26334423
202736,0.2632832
202786,0.26322216
202836,0.26322216
202886,0.26322216
202936,0.26322216
202986,0.26313058
203036,0.26313058
203086,0.26313058
203136,0.26313058
203186,0.2630085
203236,0.2630085
203285,0.2630085
203336,0.2630085
203386,0.26294747
203436,0.26294747
203486,0.26294747
203536,0.26294747
203586,0.2628254
203636,0.2628254
203686,0.2628254
203736,0.2628254
203786,0.26270333
203836,0.26270333
203886,0.26270333
203936,0.26270333
203986,0.26255074
204036,0.26255074
204086,0.26255074
204136,0.26255074
204186,0.2624592
204236,0.2624592
204286,0.2624592
204336,0.2624592
204386,0.2623066
204436,0.2623066
204486,0.2623066
204536,0.2623066
204586,0.26221505
204636,0.26221505
204686,0.26221505
204736,0.26221505
204787,0.26215398
204836,0.26209295
204886,0.26209295
204936,0.26209295
204986,0.26209295
205036,0.26197088
205086,0.26197088
205136,0.26197088
205186,0.26197088
205236,0.2618488
205286,0.2618488
205336,0.2618488
205386,0.2618488
205436,0.26172674
205486,0.26172674
205536,0.26172674
205586,0.26172674
205636,0.26157415
205686,0.26157415
205736,0.26157415
205786,0.26157415
205836,0.26145208
205886,0.26145208
205936,0.26145208
205986,0.26145208
206036,0.2612995
206086,0.2612995
206136,0.2612995
206186,0.2612995
206236,0.2612079
